"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-05-09","2022-05-15",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-05-16","2022-05-22",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-05-23","2022-05-29",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-06-05","2022-06-11",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-06-06","2022-06-12",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-06-13","2022-06-19",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-06-26","2022-07-02",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-06-27","2022-07-03",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-07-04","2022-07-10",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-07-11","2022-07-17",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-07-18","2022-07-24",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-07-31","2022-08-06",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-08-08","2022-08-14",2022,22,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-08-15","2022-08-21",2022,0,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-08-28","2022-09-03",2022,34,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-09-05","2022-09-11",2022,112,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-09-12","2022-09-18",2022,123,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-09-19","2022-09-25",2022,125,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-09-26","2022-10-02",2022,123,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-10-10","2022-10-16",2022,75,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-10-17","2022-10-23",2022,61,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-10-24","2022-10-30",2022,62,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-10-31","2022-11-06",2022,41,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-11-07","2022-11-13",2022,32,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-11-14","2022-11-20",2022,26,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-11-21","2022-11-27",2022,16,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-11-28","2022-12-04",2022,22,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-12-05","2022-12-11",2022,26,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2022-12-12","2022-12-18",2022,29,"Suspected","Admin0","Week","WHOWPRO-PICs-2022-Y01-05"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-01","2023-01-07",2023,30,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-02","2023-01-08",2023,24,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-09","2023-01-15",2023,29,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-16","2023-01-22",2023,39,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-29","2023-02-04",2023,25,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-01-30","2023-02-05",2023,40,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-02-06","2023-02-12",2023,39,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-02-13","2023-02-19",2023,40,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-02-20","2023-02-26",2023,25,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-02-27","2023-03-05",2023,26,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-03-12","2023-03-18",2023,35,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-03-19","2023-03-25",2023,30,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-03-20","2023-03-26",2023,30,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-03-27","2023-04-02",2023,25,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-04-03","2023-04-09",2023,19,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-04-10","2023-04-16",2023,18,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-04-17","2023-04-23",2023,28,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-04-30","2023-05-06",2023,22,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-05-01","2023-05-07",2023,37,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-05-08","2023-05-14",2023,23,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-05-15","2023-05-21",2023,26,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-05-22","2023-05-28",2023,29,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-05-29","2023-06-04",2023,15,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-06-05","2023-06-11",2023,25,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"NORTHERN MARIANA ISLANDS",NA,NA,"NORTHERN MARIANA ISLANDS","MNP",185,"MNP",NA,"2023-06-12","2023-06-18",2023,20,"Suspected","Admin0","Week","WHOWPRO-PICs-2023-Y01-06"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-05-19","2013-05-25",2013,59,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-05-26","2013-06-01",2013,50,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-06-02","2013-06-08",2013,50,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-06-09","2013-06-15",2013,51,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-06-16","2013-06-22",2013,62,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-06-23","2013-06-29",2013,62,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-06-30","2013-07-06",2013,63,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-07-07","2013-07-13",2013,34,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-07-14","2013-07-20",2013,74,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-07-21","2013-07-27",2013,74,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-07-28","2013-08-03",2013,65,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-08-04","2013-08-10",2013,66,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-08-11","2013-08-17",2013,86,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-08-18","2013-08-24",2013,312,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-08-25","2013-08-31",2013,597,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-09-01","2013-09-07",2013,1608,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-09-08","2013-09-14",2013,1971,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-09-15","2013-09-21",2013,2187,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-09-22","2013-09-28",2013,1443,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-09-29","2013-10-05",2013,1767,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-10-06","2013-10-12",2013,807,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-10-13","2013-10-19",2013,523,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-10-20","2013-10-26",2013,1239,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-10-27","2013-11-02",2013,1250,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-11-03","2013-11-09",2013,878,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-11-10","2013-11-16",2013,732,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-11-17","2013-11-23",2013,634,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-11-24","2013-11-30",2013,439,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-12-01","2013-12-07",2013,371,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-12-08","2013-12-14",2013,283,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-12-15","2013-12-21",2013,196,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2013-12-22","2013-12-28",2013,98,"Confirmed","Admin0","Week","WHOEMRO-PAK-2013-Y01-00"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-07-09","2017-07-15",2017,74,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-07-16","2017-07-22",2017,43,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-07-23","2017-07-29",2017,85,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-07-30","2017-08-05",2017,159,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-08-06","2017-08-12",2017,160,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-08-13","2017-08-19",2017,139,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-08-20","2017-08-26",2017,1481,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-08-27","2017-09-02",2017,1869,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-09-03","2017-09-09",2017,2310,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-09-10","2017-09-16",2017,1954,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-09-17","2017-09-23",2017,1473,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-09-24","2017-09-30",2017,2396,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-10-01","2017-10-07",2017,2627,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-10-08","2017-10-14",2017,2973,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-10-15","2017-10-21",2017,2733,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-10-22","2017-10-28",2017,2000,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-10-29","2017-11-04",2017,1078,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-11-05","2017-11-11",2017,733,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-11-12","2017-11-18",2017,272,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",143,"PAK",NA,"2017-11-19","2017-11-25",2017,126,"Confirmed","Admin0","Week","WHOEMRO-ALL-2017-Y01-01"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2019-01-01","2019-01-31",2019,156,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2019-02-01","2019-02-28",2019,129,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-03-01","2019-03-31",2019,318,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-04-01","2019-04-30",2019,648,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-05-01","2019-05-31",2019,750,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-06-01","2019-06-30",2019,491,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-07-01","2019-07-31",2019,337,"Total","Admin0","Month","MOH-PAK-2019-W01-30"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2019-08-01","2019-08-31",2019,1004,"Total","Admin0","Month","MOH-PAK-2019-W01-36"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2019-09-01","2019-09-30",2019,10903,"Total","Admin0","Month","MOH-PAK-2019-W01-49"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2019-10-01","2019-10-31",2019,8489,"Total","Admin0","Month","MOH-PAK-2019-W01-49"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2274,"PK-IS",NA,"2019-11-01","2019-11-30",2019,1219,"Total","Admin0","Month","MOH-PAK-2019-W01-49"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2019-12-01","2019-12-31",2019,74,"Total","Admin0","Month","MOH-PAK-2019-W01-49"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2020-07-13","2020-07-19",2020,1,"Total","Admin0","Week","MOH-PAK-2020-W01-29"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2275,"PK-KP",NA,"2020-08-23","2020-08-29",2020,9,"Total","Admin0","Week","MOH-PAK-2020-W01-35"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2020-09-06","2020-09-12",2020,73,"Total","Admin0","Week","MOH-PAK-2020-W01-37"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2020-09-13","2020-09-19",2020,69,"Total","Admin0","Week","MOH-PAK-2020-W01-38"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2272,"PK-BA",NA,"2020-10-04","2020-10-10",2020,240,"Total","Admin0","Week","MOH-PAK-2020-W01-41"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2020-10-11","2020-10-17",2020,253,"Total","Admin0","Week","MOH-PAK-2020-W01-42"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2020-10-18","2020-10-24",2020,340,"Total","Admin0","Week","MOH-PAK-2020-W01-43"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2020-10-25","2020-10-31",2020,350,"Total","Admin0","Week","MOH-PAK-2020-W01-44"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2277,"PK-SD",NA,"2020-11-01","2020-11-07",2020,258,"Total","Admin0","Week","MOH-PAK-2020-W01-45"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2274,"PK-IS",NA,"2020-11-15","2020-11-21",2020,340,"Total","Admin0","Week","MOH-PAK-2020-W01-47"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2021-01-31","2021-02-06",2021,26,"Total","Admin0","Week","MOH-PAK-2021-W01-06"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2277,"PK-SD",NA,"2021-03-21","2021-03-27",2021,76,"Total","Admin0","Week","MOH-PAK-2021-W01-13"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2276,"PK-PB",NA,"2021-03-28","2021-04-03",2021,77,"Total","Admin0","Week","MOH-PAK-2021-W01-14"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2273,"PK-TA",NA,"2021-04-04","2021-04-10",2021,49,"Total","Admin0","Week","MOH-PAK-2021-W01-15"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",2275,"PK-KP",NA,"2021-04-11","2021-04-17",2021,93,"Total","Admin0","Week","MOH-PAK-2021-W01-16"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2021-04-18","2021-04-24",2021,106,"Total","Admin0","Week","MOH-PAK-2021-W01-17"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2021-04-25","2021-05-01",2021,100,"Total","Admin0","Week","MOH-PAK-2021-W01-18"
"PAKISTAN",NA,NA,"PAKISTAN","PAK",40408,"PK-JK",NA,"2021-05-09","2021-05-15",2021,91,"Total","Admin0","Week","MOH-PAK-2021-W01-20"
